,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,routine_flg,calc_date,mermbership_period,membership_period
438,HI015767,XXXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,5.0,4.5,9,1,2019-04-30,0,40
439,IK670283,XXXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,7,1,2019-04-30,0,40
440,TS660622,XXXXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.5,4.5,8,1,2019-04-30,0,40
441,TS426363,XXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.5,6,1,2019-04-30,0,40
442,PL648343,XXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.083333333333333,4.0,7,1,2019-04-30,0,40
443,HD052411,XXXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,3.75,3.0,6,1,2019-04-30,0,40
444,OA419310,XXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,1,2019-04-30,0,40
445,PL758046,XXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,1,2019-04-30,0,40
446,OA808374,XXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,5.0,7,1,2019-04-30,0,40
447,IK755649,XXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,8,1,2019-04-30,0,40
448,HI098767,XXXX,C03,F,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.0,6,1,2019-04-30,0,40
449,GD970368,XXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.25,4.5,6,1,2019-04-30,0,40
450,TS260662,XXXXX,C02,M,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,5.0,6,1,2019-04-30,0,40
451,GD873389,XXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.0,4.5,8,1,2019-04-30,0,40
452,OA129078,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,8,1,2019-04-30,0,40
453,HD137947,XXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.5,8,1,2019-04-30,0,40
454,HD862903,XXXXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.0,6,1,2019-04-30,0,40
455,PL786455,XXXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.833333333333333,4.5,7,1,2019-04-30,0,40
456,TS052320,XXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,4.0,7,1,2019-04-30,0,40
457,HD973885,XXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,1,2019-04-30,0,40
458,TS520001,XXXX,C03,F,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.416666666666667,4.5,8,1,2019-04-30,0,40
459,PL710888,XX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,7,1,2019-04-30,0,40
460,HI518408,XXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,1,2019-04-30,0,40
461,HD847713,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.25,4.0,7,1,2019-04-30,0,40
462,AS152185,XXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,8,1,2019-04-30,0,40
463,HD361714,XX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.5,4.5,8,1,2019-04-30,0,40
464,AS771185,XXXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.5,7,1,2019-04-30,0,40
465,HI378471,XXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.5,7,1,2019-04-30,0,40
466,PL188904,XXXXX,C03,F,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.75,4.5,10,1,2019-04-30,0,40
467,IK373678,XX,C02,M,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,6,1,2019-04-30,0,40
468,HI871259,XXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,3.9166666666666665,3.5,7,1,2019-04-30,0,40
469,TS093084,XXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,40
470,HD513936,XXXXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,40
471,AS867281,XX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,4.0,8,1,2019-04-30,0,40
472,TS170828,XXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.0,8,1,2019-04-30,0,40
473,HI769940,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,40
474,PL552906,XXXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.0,7,1,2019-04-30,0,40
475,GD781025,XXXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,6,1,2019-04-30,0,40
476,AS275287,XXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.083333333333333,4.5,6,1,2019-04-30,0,40
477,PL249996,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.25,4.5,6,1,2019-04-30,0,40
478,PL999250,XXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,1,2019-04-30,0,40
479,IK883066,XXXX,C03,F,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.083333333333333,4.0,7,1,2019-04-30,0,40
480,PL020585,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.5,7,1,2019-04-30,0,40
481,GD401034,XXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.416666666666667,4.0,6,1,2019-04-30,0,40
482,OA423930,XX,C02,M,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.083333333333333,4.0,7,1,2019-04-30,0,40
483,HD014166,XXXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,4.5,8,1,2019-04-30,0,40
484,PL562542,XXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,8,1,2019-04-30,0,40
485,HI086872,XXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,7,1,2019-04-30,0,40
486,OA834443,XXXX,C01,M,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.0,7,1,2019-04-30,0,40
487,OA719899,XX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,40
488,TS278201,XXXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.75,4.5,8,1,2019-04-30,0,40
489,AS866446,XXXX,C03,M,2015-12-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,40
490,OA096118,XXXXX,C01,F,2015-12-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,8,1,2019-04-30,0,40
491,PL709791,XXXX,C02,F,2015-12-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,8,1,2019-04-30,0,40
492,HI933949,XXXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,39
493,AS352209,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.5,6,1,2019-04-30,0,39
494,PL093071,XXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.5,8,1,2019-04-30,0,39
495,AS575700,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,3.0,7,1,2019-04-30,0,39
496,PL251182,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,7,1,2019-04-30,0,39
497,TS286542,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,8,1,2019-04-30,0,39
498,OA388131,XXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,3.75,3.5,7,1,2019-04-30,0,39
499,AS141460,XXXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,1,2019-04-30,0,39
500,TS959147,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.0,8,1,2019-04-30,0,39
501,HI050493,XXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,6,1,2019-04-30,0,39
502,GD733240,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.0,5,1,2019-04-30,0,39
503,HI954427,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,39
504,IK205407,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,5.0,7,1,2019-04-30,0,39
505,GD655061,XXXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.5,7,1,2019-04-30,0,39
506,IK066398,XX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.0,8,1,2019-04-30,0,39
507,GD141355,XXXX,C03,F,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.5,5.0,6,1,2019-04-30,0,39
508,HI140455,XXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.75,5.0,8,1,2019-04-30,0,39
509,OA842166,XXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,39
510,PL614797,XXXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,7,1,2019-04-30,0,39
511,HI128243,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,39
512,TS333555,XXXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,4.5,7,1,2019-04-30,0,39
513,TS126185,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,6.0,9,1,2019-04-30,0,39
514,AS470817,XXXX,C03,F,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.5,7,1,2019-04-30,0,39
515,HI468227,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.5,6,1,2019-04-30,0,39
516,PL900188,XX,C03,F,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.5,6,1,2019-04-30,0,39
517,PL506207,XXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,8,1,2019-04-30,0,39
518,IK431402,XXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.0,4.0,6,1,2019-04-30,0,39
519,IK086599,XX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,4.5,9,1,2019-04-30,0,39
520,HI244067,XX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,39
521,OA924324,XXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,3.5,3.5,5,1,2019-04-30,0,39
522,PL011886,XXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.083333333333333,4.0,8,1,2019-04-30,0,39
523,OA101976,XXXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,5.0,6,1,2019-04-30,0,39
524,AS790905,XXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,39
525,HD734433,XXXXX,C02,M,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.0,8,1,2019-04-30,0,39
526,AS499893,XXXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.25,4.0,7,1,2019-04-30,0,39
527,OA290351,XXXX,C03,F,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.916666666666667,5.0,8,1,2019-04-30,0,39
528,TS417170,XXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.0,4.0,6,1,2019-04-30,0,39
529,AS588186,XXXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,39
530,HI374524,XXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,5.0,5.5,8,1,2019-04-30,0,39
531,PL316635,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,1,2019-04-30,0,39
532,TS332691,XXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.0,7,1,2019-04-30,0,39
533,HD611284,XXXXXX,C03,M,2016-01-01,,CA1,0,2_야간,6000,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,39
534,PL505814,XXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.666666666666667,5.0,6,1,2019-04-30,0,39
535,IK890445,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,5.0,4.5,9,1,2019-04-30,0,39
536,HD148659,XXXXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.5,7,1,2019-04-30,0,39
537,HD374247,XX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,1,2019-04-30,0,39
538,AS077151,XXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,9,1,2019-04-30,0,39
539,HI580283,XXXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.75,4.5,8,1,2019-04-30,0,39
540,PL589030,XXXXX,C01,F,2016-01-01,,CA1,0,0_종일,10500,2_일반,5.25,5.5,8,1,2019-04-30,0,39
541,OA000310,XXXXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,39
542,PL601016,XXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.5,4.0,7,1,2019-04-30,0,39
543,AS946582,XXXXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,39
544,PL959416,XXXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,7,1,2019-04-30,0,39
545,GD934041,XXXXX,C03,F,2016-01-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.0,7,1,2019-04-30,0,39
546,IK534014,XXXX,C02,F,2016-01-01,,CA1,0,1_주간,7500,2_일반,3.6666666666666665,3.5,6,1,2019-04-30,0,39
547,OA854705,XXXXX,C01,M,2016-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,1,2019-04-30,0,39
548,HD242691,XXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,5.5,8,1,2019-04-30,0,38
549,PL186773,XXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.0,4.5,7,1,2019-04-30,0,38
550,TS721551,XXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,3.9166666666666665,4.0,7,1,2019-04-30,0,38
551,OA602923,XXXX,C01,F,2016-02-01,,CA1,0,0_종일,10500,2_일반,3.75,4.0,5,1,2019-04-30,0,38
552,AS679641,XXXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,6.0,8,1,2019-04-30,0,38
553,PL587525,XXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.25,4.0,9,1,2019-04-30,0,38
554,OA297467,XXXXX,C02,M,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.0,4.0,8,1,2019-04-30,0,38
555,HI013994,XXX,C02,M,2016-02-01,,CA1,0,1_주간,7500,2_일반,3.5833333333333335,3.5,6,1,2019-04-30,0,38
556,HI652550,XXXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,9,1,2019-04-30,0,38
557,AS950313,XXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,38
558,OA760582,XXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.166666666666667,4.5,6,1,2019-04-30,0,38
559,PL255830,XXXXX,C01,F,2016-02-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,3.0,8,1,2019-04-30,0,38
560,IK810639,XXX,C01,F,2016-02-01,,CA1,0,0_종일,10500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,38
561,PL080089,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,38
562,GD862639,XXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.0,4.0,8,1,2019-04-30,0,38
563,IK594280,XXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,1,2019-04-30,0,38
564,AS961301,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,3.75,4.0,7,1,2019-04-30,0,38
565,OA082154,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,1,2019-04-30,0,38
566,GD125079,XXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,3.75,3.5,7,1,2019-04-30,0,38
567,IK520591,XXXXX,C03,F,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,1,2019-04-30,0,38
568,HI792024,XXX,C03,F,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.0,6,1,2019-04-30,0,38
569,AS704643,XXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,4.5,9,1,2019-04-30,0,38
570,TS186053,XX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,6,1,2019-04-30,0,38
571,IK031542,XX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.5,8,1,2019-04-30,0,38
572,OA844565,XXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,38
573,OA657660,XXXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,1,2019-04-30,0,38
574,GD489148,XXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,5.0,7,1,2019-04-30,0,38
575,HI828919,XXXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,4.5,7,1,2019-04-30,0,38
576,IK572159,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,5.25,5.5,7,1,2019-04-30,0,38
577,TS165036,XXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.416666666666667,4.0,7,1,2019-04-30,0,38
578,HI288209,XXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,9,1,2019-04-30,0,38
579,OA433460,XXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.25,5.0,7,1,2019-04-30,0,38
580,OA270440,XXXX,C02,M,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,38
581,TS369665,XXXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,4.5,8,1,2019-04-30,0,38
582,TS536631,XXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,5.0,7,1,2019-04-30,0,38
583,PL877142,XXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,7,1,2019-04-30,0,38
584,HD769845,XXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,5.0,7,1,2019-04-30,0,38
585,PL666557,XXXX,C01,F,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,1,2019-04-30,0,38
586,IK508589,XXXXX,C03,M,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,5.0,8,1,2019-04-30,0,38
587,IK612587,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.5,8,1,2019-04-30,0,38
588,TS504594,XXXXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.25,4.5,6,1,2019-04-30,0,38
589,HD134597,XXXX,C03,F,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.666666666666667,4.0,11,1,2019-04-30,0,38
590,AS346579,XX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,4.5,7,1,2019-04-30,0,38
591,HI471204,XXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.0,7,1,2019-04-30,0,38
592,GD859439,XXXX,C02,F,2016-02-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,10,1,2019-04-30,0,38
593,HD280205,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.25,4.0,6,1,2019-04-30,0,38
594,TS349914,XXXXX,C03,F,2016-02-01,,CA1,0,2_야간,6000,2_일반,4.25,4.5,6,1,2019-04-30,0,38
595,GD269619,XXXX,C01,M,2016-02-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.5,7,1,2019-04-30,0,38
596,PL941924,XX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.0,4.0,7,1,2019-04-30,0,37
597,AS621552,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,5.25,5.5,8,1,2019-04-30,0,37
598,TS925945,XXXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.416666666666667,4.5,6,1,2019-04-30,0,37
599,HI653573,XXXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,7,1,2019-04-30,0,37
600,OA707923,XXXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.5,4.5,7,1,2019-04-30,0,37
601,GD094886,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.333333333333333,4.5,6,1,2019-04-30,0,37
602,AS240190,XX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,1,2019-04-30,0,37
603,OA876184,XXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.5,7,1,2019-04-30,0,37
604,AS756586,XX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.5,7,1,2019-04-30,0,37
605,AS211927,XXXXX,C02,M,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.75,4.0,8,1,2019-04-30,0,37
606,IK871588,XXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.916666666666667,4.5,8,1,2019-04-30,0,37
607,AS371310,XXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,6,1,2019-04-30,0,37
608,OA184199,XXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.333333333333333,4.5,8,1,2019-04-30,0,37
609,AS826583,XXXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,3.5,8,1,2019-04-30,0,37
610,AS648913,XXXXX,C03,F,2016-03-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,8,1,2019-04-30,0,37
611,AS410205,XXXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.5,4.5,7,1,2019-04-30,0,37
612,AS320552,XXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,8,1,2019-04-30,0,37
613,OA959837,XXXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,8,1,2019-04-30,0,37
614,TS161188,XXXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,1,2019-04-30,0,37
615,PL112227,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,3.9166666666666665,4.0,6,1,2019-04-30,0,37
616,IK228443,XX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,7,1,2019-04-30,0,37
617,TS283431,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.583333333333333,5.0,7,1,2019-04-30,0,37
618,GD364043,XXXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,1,2019-04-30,0,37
619,AS945488,XXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,6,1,2019-04-30,0,37
620,TS381496,XXXXX,C03,F,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,37
621,AS766856,XXXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,37
622,GD183457,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.0,8,1,2019-04-30,0,37
623,HI468152,XXXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,8,1,2019-04-30,0,37
624,GD455671,XX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.25,4.5,7,1,2019-04-30,0,37
625,PL660410,XXXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.5,7,1,2019-04-30,0,37
626,PL142274,XXXXX,C01,F,2016-03-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.0,7,1,2019-04-30,0,37
627,OA554076,XXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.166666666666667,4.5,6,1,2019-04-30,0,37
628,OA052506,XXXX,C03,F,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,4.0,7,1,2019-04-30,0,37
629,IK125726,XXXXX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,4.833333333333333,4.5,7,1,2019-04-30,0,37
630,IK686301,XXXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,3.8333333333333335,4.0,6,1,2019-04-30,0,37
631,HI245995,XXX,C01,M,2016-03-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,10,1,2019-04-30,0,37
632,HD095957,XXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,5.0,5.0,8,1,2019-04-30,0,37
633,PL163967,XXXX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.0,3.5,6,1,2019-04-30,0,37
634,TS253407,XX,C03,M,2016-03-01,,CA1,0,2_야간,6000,2_일반,4.5,4.0,7,1,2019-04-30,0,37
635,AS516140,XX,C02,F,2016-03-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,7,1,2019-04-30,0,37
